path	sentence
merged_clips\clip_000259.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 惠如我愛妳
merged_clips\clip_000260.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 抱不到就用啵的嗎
merged_clips\clip_000261.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 如果做不到就別纏著我女兒
merged_clips\clip_000262.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 媽是我打電話給他的啦
merged_clips\clip_000263.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 紅蝦在雙車家吵得不夠
merged_clips\clip_000264.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 回家找女兒吵個過癮嗎
merged_clips\clip_000265.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳先搶人家手機就是沒禮貌啦
merged_clips\clip_000266.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 惠如很有家教
merged_clips\clip_000267.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 要我罵她什麼
merged_clips\clip_000268.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳這樣彷彿在說家燕
merged_clips\clip_000269.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 聘金、嫁妝兩頭空
merged_clips\clip_000270.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 那叫賠了夫人又折兵
merged_clips\clip_000271.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我不會讓惠如嫁給家昌
merged_clips\clip_000272.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 如果被騙一次叫笨
merged_clips\clip_000273.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 被騙兩次叫活該
merged_clips\clip_000274.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 媽妳不可以這樣哦
merged_clips\clip_000275.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我為什麼不可以這樣
merged_clips\clip_000276.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳這樣反而害了自己女兒
merged_clips\clip_000277.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 媳婦教婆婆
merged_clips\clip_000278.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 還會輕聲細語啊
merged_clips\clip_000279.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 如果婆婆大聲問話
merged_clips\clip_000280.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我要小聲回應
merged_clips\clip_000281.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不必自然就好
merged_clips\clip_000282.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 媽其實婚前
merged_clips\clip_000283.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 那時候我心裡也很難過
merged_clips\clip_000284.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 心想爸辛辛苦苦撫養我長大
merged_clips\clip_000285.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 一定很傷他的心
merged_clips\clip_000286.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 但是我只想跟我愛的人在一起
merged_clips\clip_000287.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳了解惠如不了解我啊
merged_clips\clip_000288.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這是我的事自己承擔
merged_clips\clip_000289.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳要罵就罵我別罵大嫂
merged_clips\clip_000290.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳走了我罵誰
merged_clips\clip_000291.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 爸對不起
merged_clips\clip_000292.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 媽為了這筆錢很氣我
merged_clips\clip_000293.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 應該事先跟我們商量
merged_clips\clip_000294.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 難怪你媽會那麼生氣
merged_clips\clip_000295.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不過我之前答應家燕爸爸
merged_clips\clip_000296.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 對了你們打算做什麼工作
merged_clips\clip_000297.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 做鮮花外銷
merged_clips\clip_000298.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 從農業部的長官到種花的花農
merged_clips\clip_000299.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳說話語氣跟雙車真像
merged_clips\clip_000300.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 爸家燕真的很用心
merged_clips\clip_000301.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 婚前她知道我們借錢下聘
merged_clips\clip_000302.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 絕不會把錢拿去當私房錢
merged_clips\clip_000303.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你們有心奮鬥事業
merged_clips\clip_000304.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我當然要支持你們啊
merged_clips\clip_000305.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 別跳要顧及腹中孩子
merged_clips\clip_000306.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我沒事你放心奮鬥事業
merged_clips\clip_000307.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你別放心上知道嗎
merged_clips\clip_000308.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 好了你先去忙
merged_clips\clip_000309.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他的工作順利嗎
merged_clips\clip_000310.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 在家日日好出外樣樣難
merged_clips\clip_000311.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 其實妳媽不放心
merged_clips\clip_000312.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳哥自己在外面做生意
merged_clips\clip_000313.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 才會暴跳如雷
merged_clips\clip_000314.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 剛才在親家那裡又談得不順利
merged_clips\clip_000315.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳才會遭池魚之殃
merged_clips\clip_000316.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 她個性如此妳別想太多
merged_clips\clip_000317.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 等家昌事業發展起來
merged_clips\clip_000318.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這隻蝦就不會囂張了
merged_clips\clip_000319.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家昌你出去彷彿丟了
merged_clips\clip_000320.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 如果媽媽不打電話關心你
merged_clips\clip_000321.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你當家人都不會擔心嗎
merged_clips\clip_000322.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 大家爭相要你去當主廚嗎
merged_clips\clip_000323.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 媽妳對兒子這麼沒信心嗎
merged_clips\clip_000324.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 去哪裡上班任我挑
merged_clips\clip_000325.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你去台北前不是告訴我
merged_clips\clip_000326.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 朋友幫忙找好工作了
merged_clips\clip_000327.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 靠自己沒問題
merged_clips\clip_000328.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳就奪命連環CALL了
merged_clips\clip_000329.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家昌不要嫌媽媽囉嗦
merged_clips\clip_000330.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 按時吃三餐知道嗎
merged_clips\clip_000331.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 還怕我沒東西吃嗎
merged_clips\clip_000332.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 等我寄錢回去就好
merged_clips\clip_000333.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 人家還在等我先去忙了
merged_clips\clip_000334.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家昌又惹什麼麻煩了嗎
merged_clips\clip_000335.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他去台北至今還沒找到朋友
merged_clips\clip_000336.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我擔心也許他還沒找到工作
merged_clips\clip_000337.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 很多餐廳搶著聘請他嗎
merged_clips\clip_000338.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你都在聽啊
merged_clips\clip_000339.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 就算我想裝作沒聽見都很難
merged_clips\clip_000340.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家昌想法太單純了
merged_clips\clip_000341.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 等吃了苦頭才知道
merged_clips\clip_000342.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 在外面過日子不比家裡輕鬆
merged_clips\clip_000343.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 趁他還年輕出去闖闖
merged_clips\clip_000344.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 對他的人生有益無害
merged_clips\clip_000345.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 氣他太傻了
merged_clips\clip_000346.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不知道父母的苦心
merged_clips\clip_000347.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 說到這個家燕也一樣
merged_clips\clip_000348.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 偏要嫁給鴻展這個臭小子
merged_clips\clip_000349.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳看一天到晚被蹧蹋
merged_clips\clip_000350.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 都是你教家燕守住那筆錢
merged_clips\clip_000351.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 才會讓她得罪公婆
merged_clips\clip_000352.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這丫頭從小不聽我的話
merged_clips\clip_000353.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我怎麼知道她會牢記這句話
merged_clips\clip_000354.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 彩雲現在怎麼辦
merged_clips\clip_000355.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 素帆我作蛋糕送給妳
merged_clips\clip_000356.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 吃甜食心情會比較好
merged_clips\clip_000357.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳心情一定很差啊
merged_clips\clip_000358.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不會啦你還為我受傷耶
merged_clips\clip_000359.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你真的是好人哦
merged_clips\clip_000360.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 朋友都說我人很好、很善良
merged_clips\clip_000361.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 如果到哪裡都遇到你這種好人
merged_clips\clip_000362.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 彷彿有人保護
merged_clips\clip_000363.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我就不怕被騙或被欺負了
merged_clips\clip_000364.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我我能夠保護你
merged_clips\clip_000365.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 冰箱那盒你拿回去
merged_clips\clip_000366.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 裡面也沒有幾條
merged_clips\clip_000367.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你再看看有沒有漏掉誰
merged_clips\clip_000368.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 媽妳漏掉哥了
merged_clips\clip_000369.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 爸今年讓哥掛漁產工會理事
merged_clips\clip_000370.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他應該也要參加工商聯誼會
merged_clips\clip_000371.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他不是顧著吃就是出錯
merged_clips\clip_000372.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你記得嗎上次陳立委嫁女兒
merged_clips\clip_000373.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 才會要他拿鞋子喝酒
merged_clips\clip_000374.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 最後變成你哥拿鞋子喝酒
merged_clips\clip_000375.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 害我跟你爸真丟臉
merged_clips\clip_000376.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他就是這麼可愛
merged_clips\clip_000377.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我跟你爸還要做人耶
merged_clips\clip_000378.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 萬一出什麼事你爸又要怪我了
merged_clips\clip_000379.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 怎麼有一股難聞的味道
merged_clips\clip_000380.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 哥你怎麼買那麼多魚
merged_clips\clip_000381.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 她很開心就送我魚
merged_clips\clip_000382.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 否則一會兒壞了
merged_clips\clip_000383.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你現在看什麼
merged_clips\clip_000384.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 怎麼現在還沒有來
merged_clips\clip_000385.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 張立委你好
merged_clips\clip_000386.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 大家都說比陳美鳳還漂亮
merged_clips\clip_000387.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 張立委勤快、好拜託
merged_clips\clip_000388.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 所有鄉親拜託他的事
merged_clips\clip_000389.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 以後鄉親拜託你的事
merged_clips\clip_000390.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 以後你們交代五常做的事
merged_clips\clip_000391.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他就是這麼豪爽
merged_clips\clip_000392.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 有件事想拜託你
merged_clips\clip_000393.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我二兒子家昌去台北
merged_clips\clip_000394.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 想找一間大飯店當主廚
merged_clips\clip_000395.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我想這件事能否麻煩你幫他
merged_clips\clip_000396.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 雙車沒問題
merged_clips\clip_000397.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 今天爐主特別交代
merged_clips\clip_000398.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 要我等會兒去台上炒熱氣氛
merged_clips\clip_000399.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你知道我對這個比較笨拙
merged_clips\clip_000400.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 等會兒你要幫忙我
merged_clips\clip_000401.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你放心絕無二話
merged_clips\clip_000402.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你說的沒問題
merged_clips\clip_000403.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我活到這把年紀還去跳鋼管舞
merged_clips\clip_000404.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 骨頭都散了
merged_clips\clip_000405.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 爐主說讚了
merged_clips\clip_000406.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 雙車如果你不想上台沒關係
merged_clips\clip_000407.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 剛才你交代家昌的事
merged_clips\clip_000408.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我就當沒這回事了
merged_clips\clip_000409.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不好意思請貴賓上台
merged_clips\clip_000410.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我們幫家昌找到好工作重要
merged_clips\clip_000411.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我想把辣妹佩佩帶來
merged_clips\clip_000412.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 帶來做什麼
merged_clips\clip_000413.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 爐主說你很厲害
merged_clips\clip_000414.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我兒子的事情就拜託你了
merged_clips\clip_000415.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 立刻幫你辦
merged_clips\clip_000416.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 能夠讓張立委點頭說OK
merged_clips\clip_000417.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 今天我們跑這趟算值得了
merged_clips\clip_000418.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 無論皮膚、臉蛋、氣質
merged_clips\clip_000419.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 張立委愛捉弄我
merged_clips\clip_000420.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家昌在台北我也很擔心
merged_clips\clip_000421.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我們也比較放心
merged_clips\clip_000422.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這件事不要讓家昌知道
merged_clips\clip_000423.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 想幫助家昌得費極大精神
merged_clips\clip_000424.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 來看看都是現撈的
merged_clips\clip_000425.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這些算算看多少
